id,isolate,country,year,private_record,private_owner
161971,Gent125-BG,Malawi,2016,false,
161972,Gent126,Malawi,2016,false,
161973,Gent128,Malawi,2016,false,
161974,Gent129,Malawi,2016,false,
161975,Gent130,Malawi,2016,false,
161976,Gent131,Malawi,2016,false,
161977,Gent133,Malawi,2016,false,
161978,Gent134,Malawi,2016,false,
161979,Gent135,Malawi,2016,false,
161980,Gent136,Malawi,2016,false,
161981,Gent137,Malawi,2016,false,
161982,Gent138,Malawi,2016,false,
161983,Gent139,Malawi,2016,false,
161984,Gent140,Malawi,2016,false,
161985,Gent141,Malawi,2016,false,
161986,Gent142,Malawi,2016,false,
161987,Gent143,Malawi,2016,false,
161988,Gent144,Malawi,2016,false,
161989,Gent145,Malawi,2016,false,
161990,Gent146,Malawi,2016,false,
161991,Gent147,Malawi,2016,false,
161992,Gent148,Malawi,2016,false,
161993,Gent149,Malawi,2016,false,
161994,Gent150,Malawi,2016,false,
161995,Gent153,Malawi,2016,false,
161996,Gent2,Malawi,2016,false,
161997,Gent2060,Malawi,2016,false,
161998,Gent2069-WH,Malawi,2016,false,
161999,Gent24,Malawi,2016,false,
162000,Gent30,Malawi,2016,false,
162001,Gent35,Malawi,2016,false,
162002,Gent46,Malawi,2016,false,
162003,Gent52,Malawi,2016,false,
162004,Gent63,Malawi,2016,false,
162005,MUSA1079,Malawi,2016,false,
162006,MUSA1082,Malawi,2016,false,
162007,MUSA1085,Malawi,2016,false,
162008,MUSA1090,Malawi,2016,false,
162009,MUSA2065,Malawi,2016,false,
162010,MUSA3009,Malawi,2016,false,
162642,VES24-4161,Kenya,2023,false,
162643,VES24-4222,Kenya,2023,false,
162644,VES24-4295,Kenya,2023,false,
165058,ZA22-AH024,South Africa,2022,false,
165062,ZA22-SR016,South Africa,2022,false,
165063,ZA22-SR034,South Africa,2022,false,
165065,ZA22-AH125,South Africa,2022,false,
165069,ZA22-AH008,South Africa,2022,false,
165071,ZA23-CZ210,South Africa,2023,false,
165073,ZA22-CZ114,South Africa,2022,false,
165074,ZA22-AH038,South Africa,2022,false,
165078,ZA22-SR005,South Africa,2022,false,
165080,ZA22-CZ080,South Africa,2022,false,
165084,UG23-148,Uganda,2023,false,
165087,ZA22-CZ212,South Africa,2022,false,
165088,ZA22-SR008,South Africa,2022,false,
165091,ZA23-AH025,South Africa,2023,false,
165094,ZA23-CZ134,South Africa,2023,false,
165097,ZA22-AH085,South Africa,2022,false,
165101,ZA22-AH161,South Africa,2022,false,
165102,UG22-142,Uganda,2022,false,
165103,ZA22-CZ006,South Africa,2022,false,
165105,ZA22-AH002,South Africa,2022,false,
165106,ZA22-CZ077,South Africa,2022,false,
165109,ZA22-SR044,South Africa,2022,false,
165112,ZA22-SR061,South Africa,2022,false,
165113,ZA23-SR007,South Africa,2023,false,
165114,ZA22-SR078,South Africa,2022,false,
165123,ZA22-AH025,South Africa,2022,false,
165125,ZA23-AH186,South Africa,2023,false,
165126,ZA22-AH117,South Africa,2022,false,
165127,ZA22-AH012,South Africa,2022,false,
165128,UG22-091,Uganda,2022,false,
165130,ZA22-CZ023,South Africa,2022,false,
165133,ZA23-AH175,South Africa,2023,false,
165135,MW23-089,Malawi,2023,false,
165136,UG23-179,Uganda,2023,false,
165139,ZA22-CZ089,South Africa,2022,false,
165140,ZA23-AH116,South Africa,2023,false,
165141,ZA22-CZ091,South Africa,2022,false,
165142,MW23-108,Malawi,2023,false,
165143,ZA23-AH051,South Africa,2023,false,
165144,ZA22-AH154,South Africa,2022,false,
165147,ZA22-CZ133,South Africa,2022,false,
165152,ZA22-AH035,South Africa,2022,false,
165153,UG23-150,Uganda,2023,false,
