id,isolate,country,year,azithromycin_mic,23S_rRNA,NEIS0133,NEIS1633,NEIS1634,NEIS1635,pro_NEIS1635,private_record,private_owner
158141,AUSMDU00011782,Australia,2017,,430,50,3353,493,182,22,false,
158142,AUSMDU00011783,Australia,2017,,430,50,1006,205,187,6,false,
158143,AUSMDU00011784,Australia,2017,,470,102,367,801,13,3,false,
158144,AUSMDU00011785,Australia,2017,,231,102,18,11,13,3,false,
158145,AUSMDU00011786,Australia,2017,,430,50,3353,493,182,22,false,
158146,AUSMDU00011787,Australia,2017,,,102,378,414,13,3,false,
158147,AUSMDU00011788,Australia,2017,,,102,18,11,13,3,false,
158148,AUSMDU00011789,Australia,2017,,430,50,3353,493,182,22,false,
158149,AUSMDU00011790,Australia,2017,,231,102,18,11,13,3,false,
158150,AUSMDU00011791,Australia,2017,,430,50,1006,205,187,6,false,
158151,AUSMDU00011792,Australia,2017,,430,50,1006,205,187,6,false,
158152,AUSMDU00011793,Australia,2017,,430,50,3353,493,182,22,false,
158153,AUSMDU00011794,Australia,2017,,470,102,367,801,13,3,false,
158154,AUSMDU00011795,Australia,2017,,231,102,1122,12,193,14,false,
158155,AUSMDU00011796,Australia,2017,,430,50,1006,205,187,6,false,
158156,AUSMDU00011896,Australia,2017,,430,50,3353,493,182,22,false,
158157,AUSMDU00011897,Australia,2017,,231,102,18,11,13,3,false,
158158,AUSMDU00011898,Australia,2017,,234,102,666,12,521,6,false,
158159,AUSMDU00011899,Australia,2017,,231,102,367,567,1146,6,false,
158160,AUSMDU00011900,Australia,2017,,430,50,1006,205,187,6,false,
158161,AUSMDU00011901,Australia,2017,,430,50,1006,205,187,6,false,
158162,AUSMDU00011902,Australia,2017,,231,102,1122,12,193,14,false,
158163,AUSMDU00011903,Australia,2017,,231,102,1122,12,193,14,false,
158164,AUSMDU00011904,Australia,2017,,430,50,1006,205,187,6,false,
158165,AUSMDU00011905,Australia,2017,,430,50,1006,205,187,6,false,
158166,AUSMDU00011906,Australia,2017,,231,102,367,567,1146,6,false,
158167,AUSMDU00011907,Australia,2017,,430,50,1006,205,187,6,false,
158168,AUSMDU00011908,Australia,2017,,231,102,367,567,1146,6,false,
158169,AUSMDU00011909,Australia,2017,,477,102,367,368,194,2,false,
158170,AUSMDU00011910,Australia,2017,,430,102,373,12,561,6,false,
158171,AUSMDU00011911,Australia,2017,,,102,378,414,13,3,false,
158172,AUSMDU00011912,Australia,2017,,231,102,367,567,1146,6,false,
158173,AUSMDU00011913,Australia,2017,,430,50,1006,205,187,6,false,
158174,AUSMDU00011914,Australia,2017,,10,102,367,365,13,3,false,
158175,AUSMDU00011915,Australia,2017,,,102,378,414,13,3,false,
158176,AUSMDU00011916,Australia,2017,,,102,378,414,13,3,false,
158177,AUSMDU00011917,Australia,2017,,477,102,367,368,194,2,false,
158178,AUSMDU00011918,Australia,2017,,430,50,1006,205,187,6,false,
158179,AUSMDU00011919,Australia,2017,,10,102,16,11,355,6,false,
158180,AUSMDU00011920,Australia,2017,,387,102,18,207,16,3,false,
158181,AUSMDU00011921,Australia,2017,,387,102,18,207,16,3,false,
158182,AUSMDU00011922,Australia,2017,,234,102,666,12,521,6,false,
158183,AUSMDU00011923,Australia,2017,,477,102,367,368,194,2,false,
158184,AUSMDU00011924,Australia,2017,,234,102,378,12,363,6,false,
158185,AUSMDU00013338,Australia,2017,,234,102,378,12,363,6,false,
158186,AUSMDU00011925,Australia,2017,,234,102,378,12,363,6,false,
158187,AUSMDU00011926,Australia,2017,,387,102,18,207,16,3,false,
158188,AUSMDU00011927,Australia,2017,,430,102,16,11,12,3,false,
158189,AUSMDU00011928,Australia,2017,,387,102,18,207,16,3,false,
158190,AUSMDU00011797,Australia,2017,,430,50,1006,205,187,6,false,
158191,AUSMDU00011798,Australia,2017,,231,102,367,567,1146,6,false,
158192,AUSMDU00011799,Australia,2017,,10,50,1006,205,187,6,false,
158193,AUSMDU00011800,Australia,2017,,231,102,18,11,13,3,false,
158194,AUSMDU00011801,Australia,2017,,10,50,1006,205,187,6,false,
158195,AUSMDU00011929,Australia,2017,,231,102,367,567,1146,6,false,
158196,AUSMDU00011802,Australia,2017,,231,102,367,567,1146,6,false,
158197,AUSMDU00011803,Australia,2017,,,102,378,414,13,3,false,
158198,AUSMDU00011804,Australia,2017,,430,50,1006,205,187,6,false,
158199,AUSMDU00011805,Australia,2017,,231,102,367,567,1146,6,false,
158200,AUSMDU00011806,Australia,2017,,231,102,1122,12,193,14,false,
158201,AUSMDU00011807,Australia,2017,,430,50,1006,205,187,6,false,
158202,AUSMDU00011808,Australia,2017,,430,50,1006,205,187,6,false,
158203,AUSMDU00011809,Australia,2017,,231,102,18,11,13,3,false,
158204,AUSMDU00011810,Australia,2017,,430,50,3353,493,182,22,false,
158205,AUSMDU00011811,Australia,2017,,470,102,367,801,13,3,false,
158206,AUSMDU00011812,Australia,2017,,231,102,1122,12,193,14,false,
158207,AUSMDU00011930,Australia,2017,,10,50,1006,205,187,6,false,
158208,AUSMDU00011931,Australia,2017,,387,102,18,207,16,3,false,
158209,AUSMDU00011932,Australia,2017,,231,102,1122,12,193,14,false,
158210,AUSMDU00011933,Australia,2017,,231,102,367,567,1146,6,false,
158211,AUSMDU00011934,Australia,2017,,430,120,3968,207,12,3,false,
158212,AUSMDU00011935,Australia,2017,,430,50,3353,493,182,22,false,
158213,AUSMDU00011936,Australia,2017,,231,102,367,567,1146,6,false,
158214,AUSMDU00011938,Australia,2017,,234,50,375,13,370,6,false,
158215,AUSMDU00011939,Australia,2017,,430,120,3968,207,12,3,false,
158216,AUSMDU00011940,Australia,2017,,430,50,1006,205,187,6,false,
158217,AUSMDU00011941,Australia,2017,,231,102,1122,12,193,14,false,
158218,AUSMDU00011942,Australia,2017,,430,50,1006,205,187,6,false,
158219,AUSMDU00011943,Australia,2017,,430,50,1006,205,187,6,false,
158220,AUSMDU00011944,Australia,2017,,,102,378,414,13,3,false,
158221,AUSMDU00011945,Australia,2017,,430,50,367,12,187,6,false,
158222,AUSMDU00011946,Australia,2017,,387,102,18,207,16,3,false,
158223,AUSMDU00011947,Australia,2017,,,102,378,414,13,3,false,
158224,AUSMDU00011948,Australia,2017,,430,50,3353,493,182,22,false,
158225,AUSMDU00011949,Australia,2017,,,102,378,414,13,3,false,
158226,AUSMDU00011950,Australia,2017,,430,50,3353,493,182,22,false,
158227,AUSMDU00011951,Australia,2017,,430,102,16,11,12,3,false,
158228,AUSMDU00011952,Australia,2017,,,102,378,414,13,3,false,
158229,AUSMDU00011953,Australia,2017,,430,50,1006,205,187,6,false,
158230,AUSMDU00011954,Australia,2017,,,102,378,414,13,3,false,
158231,AUSMDU00011955,Australia,2017,,231,102,18,11,13,3,false,
158232,AUSMDU00011956,Australia,2017,,430,50,3353,493,182,22,false,
158233,AUSMDU00011957,Australia,2017,,231,102,367,567,1146,6,false,
158234,AUSMDU00011958,Australia,2017,,430,50,1006,205,187,6,false,
158235,AUSMDU00011959,Australia,2017,,,102,378,414,13,3,false,
158236,AUSMDU00011960,Australia,2017,,231,102,18,11,13,3,false,
158237,AUSMDU00011961,Australia,2017,,430,50,3353,493,182,22,false,
158238,AUSMDU00011962,Australia,2017,,477,102,367,368,194,2,false,
158239,AUSMDU00011963,Australia,2017,,,102,378,414,13,3,false,
158240,AUSMDU00011964,Australia,2017,,231,102,1122,12,193,14,false,
158241,AUSMDU00011965,Australia,2017,,430,50,3353,493,182,22,false,
158242,AUSMDU00011966,Australia,2017,,430,50,3353,493,182,22,false,
158243,AUSMDU00011967,Australia,2017,,430,102,367,12,18,6,false,
158244,AUSMDU00011968,Australia,2017,,430,50,1006,205,187,6,false,
158245,AUSMDU00011969,Australia,2017,,231,102,1122,373,16,3,false,
158246,AUSMDU00011970,Australia,2017,,430,50,1006,205,187,6,false,
158247,AUSMDU00011971,Australia,2017,,430,102,16,11,12,3,false,
158248,AUSMDU00011972,Australia,2017,,231,102,1122,12,193,14,false,
158249,AUSMDU00011973,Australia,2017,,387,102,18,207,16,3,false,
158250,AUSMDU00011974,Australia,2017,,231,102,18,11,13,3,false,
158251,AUSMDU00011975,Australia,2017,,430,50,1006,205,187,6,false,
158252,AUSMDU00011976,Australia,2017,,231,102,1122,12,193,14,false,
158253,AUSMDU00011977,Australia,2017,,,102,367,801,13,3,false,
158254,AUSMDU00011978,Australia,2017,,,102,378,414,13,3,false,
158255,AUSMDU00011979,Australia,2017,,10,102,22,17,17,,false,
158256,AUSMDU00011980,Australia,2017,,231,102,367,567,1146,6,false,
158257,AUSMDU00011981,Australia,2017,,430,50,1006,205,187,6,false,
158258,AUSMDU00011982,Australia,2017,,470,102,367,801,13,3,false,
158259,AUSMDU00011983,Australia,2017,,,50,1006,205,187,6,false,
158260,AUSMDU00011984,Australia,2017,,430,50,3353,493,182,22,false,
158261,AUSMDU00011985,Australia,2017,,477,102,367,368,194,2,false,
158262,AUSMDU00011986,Australia,2017,,231,102,367,567,1146,6,false,
158263,AUSMDU00011987,Australia,2017,,430,50,3474,1550,13,3,false,
158264,AUSMDU00011988,Australia,2017,,10,102,16,11,355,6,false,
158265,AUSMDU00011989,Australia,2017,,430,50,3353,493,182,22,false,
158266,AUSMDU00011990,Australia,2017,,430,50,1006,205,187,6,false,
158267,AUSMDU00011991,Australia,2017,,234,102,23,,952,6,false,
158268,AUSMDU00011992,Australia,2017,,231,102,1122,12,193,14,false,
158269,AUSMDU00011993,Australia,2017,,430,50,3353,493,182,22,false,
158270,AUSMDU00011994,Australia,2017,,387,102,18,207,16,3,false,
158271,AUSMDU00011995,Australia,2017,,470,102,367,801,13,3,false,
158272,AUSMDU00011996,Australia,2017,,,102,378,414,13,3,false,
158273,AUSMDU00011997,Australia,2017,,477,102,367,368,194,2,false,
158274,AUSMDU00011998,Australia,2017,,,102,367,801,13,3,false,
158275,AUSMDU00011999,Australia,2017,,231,102,367,567,1146,6,false,
158276,AUSMDU00012000,Australia,2017,,430,50,3353,493,182,22,false,
158277,AUSMDU00012001,Australia,2017,,468,102,,12,,1,false,
158278,AUSMDU00012002,Australia,2017,,231,102,367,567,1146,6,false,
158279,AUSMDU00012003,Australia,2017,,231,102,18,11,13,3,false,
158280,AUSMDU00012004,Australia,2017,,231,102,367,567,1146,6,false,
158281,AUSMDU00012005,Australia,2017,,430,50,3353,493,182,22,false,
158282,AUSMDU00012006,Australia,2017,,231,102,367,567,1146,6,false,
158283,AUSMDU00012007,Australia,2017,,430,50,3353,493,182,22,false,
158284,AUSMDU00012008,Australia,2017,,231,102,18,11,13,3,false,
158285,AUSMDU00012009,Australia,2017,,477,102,367,368,194,2,false,
158286,AUSMDU00012010,Australia,2017,,470,102,367,365,13,3,false,
158287,AUSMDU00012011,Australia,2017,,234,102,23,12,363,6,false,
158288,AUSMDU00012012,Australia,2017,,430,50,1006,205,187,6,false,
158289,AUSMDU00012013,Australia,2017,,477,102,367,368,194,2,false,
158290,AUSMDU00012014,Australia,2017,,387,102,18,207,16,3,false,
158291,AUSMDU00012015,Australia,2017,,430,50,3353,493,182,22,false,
158292,AUSMDU00012016,Australia,2017,,430,50,1006,205,187,6,false,
158293,AUSMDU00012017,Australia,2017,,231,102,18,11,13,3,false,
158294,AUSMDU00012018,Australia,2017,,430,50,3353,,182,22,false,
158295,AUSMDU00012019,Australia,2017,,430,50,1006,205,187,6,false,
158296,AUSMDU00012087,Australia,2017,,,102,378,414,13,3,false,
158297,AUSMDU00012088,Australia,2017,,430,50,3353,493,182,22,false,
158298,AUSMDU00012089,Australia,2017,,10,102,367,365,13,3,false,
158299,AUSMDU00012090,Australia,2017,,231,102,1122,12,193,14,false,
158300,AUSMDU00012091,Australia,2017,,10,50,1006,205,187,6,false,
158301,AUSMDU00012092,Australia,2017,,,102,378,414,13,3,false,
158302,AUSMDU00012093,Australia,2017,,430,50,3353,493,182,22,false,
158303,AUSMDU00012094,Australia,2017,,430,50,3353,493,182,22,false,
158304,AUSMDU00012095,Australia,2017,,430,50,3353,493,182,22,false,
158305,AUSMDU00012096,Australia,2017,,231,102,1122,12,193,14,false,
158306,AUSMDU00012097,Australia,2017,,,102,373,12,561,6,false,
158307,AUSMDU00012098,Australia,2017,,231,102,18,11,13,3,false,
158308,AUSMDU00012099,Australia,2017,,430,102,16,12,,6,false,
158309,AUSMDU00012101,Australia,2017,,470,102,367,801,13,3,false,
158310,AUSMDU00012102,Australia,2017,,231,102,1122,12,193,14,false,
158311,AUSMDU00012103,Australia,2017,,231,102,1122,12,193,14,false,
158312,AUSMDU00012104,Australia,2017,,430,50,3353,493,182,22,false,
158313,AUSMDU00012105,Australia,2017,,,50,1006,205,187,6,false,
158314,AUSMDU00012106,Australia,2017,,10,50,1006,205,187,6,false,
158315,AUSMDU00012107,Australia,2017,,430,50,1006,205,187,6,false,
158316,AUSMDU00012108,Australia,2017,,10,50,1006,205,187,6,false,
158317,AUSMDU00012109,Australia,2017,,430,113,371,12,190,6,false,
158318,AUSMDU00012110,Australia,2017,,430,50,1006,205,187,6,false,
158319,AUSMDU00012111,Australia,2017,,231,102,18,11,13,3,false,
158320,AUSMDU00012112,Australia,2017,,234,102,18,100,368,6,false,
158321,AUSMDU00012113,Australia,2017,,,102,378,414,13,3,false,
158322,AUSMDU00012114,Australia,2017,,430,50,3353,493,182,22,false,
158323,AUSMDU00012115,Australia,2017,,477,102,367,368,194,2,false,
158324,AUSMDU00012116,Australia,2017,,,102,367,13,875,6,false,
158325,AUSMDU00012117,Australia,2017,,430,50,3353,493,182,22,false,
158326,AUSMDU00012118,Australia,2017,,430,50,3353,493,182,22,false,
158327,AUSMDU00012119,Australia,2017,,470,102,367,801,13,3,false,
158328,AUSMDU00012120,Australia,2017,,234,102,18,100,368,6,false,
158329,AUSMDU00012121,Australia,2017,,231,102,18,11,13,3,false,
158330,AUSMDU00012122,Australia,2017,,430,102,18,17,193,6,false,
158331,AUSMDU00012123,Australia,2017,,430,50,1006,205,187,6,false,
158332,AUSMDU00012124,Australia,2017,,,102,378,414,13,3,false,
158333,AUSMDU00012125,Australia,2017,,430,50,3353,493,182,22,false,
158334,AUSMDU00012126,Australia,2017,,231,102,18,11,13,3,false,
158335,AUSMDU00012127,Australia,2017,,231,102,367,567,1146,6,false,
158336,AUSMDU00012128,Australia,2017,,231,102,367,567,1146,6,false,
158337,AUSMDU00012129,Australia,2017,,430,50,3353,493,182,22,false,
158338,AUSMDU00012130,Australia,2017,,231,102,367,567,1146,6,false,
158339,AUSMDU00012131,Australia,2017,,231,102,367,567,1146,6,false,
158340,AUSMDU00012132,Australia,2017,,430,50,1006,205,187,6,false,
158341,AUSMDU00012282,Australia,2017,,430,50,3353,493,182,22,false,
158342,AUSMDU00012283,Australia,2017,,231,102,367,567,1146,6,false,
158343,AUSMDU00012284,Australia,2017,,,102,378,414,13,3,false,
158344,AUSMDU00012285,Australia,2017,,387,102,18,207,16,3,false,
158345,AUSMDU00012133,Australia,2017,,430,50,1006,205,187,6,false,
158346,AUSMDU00012134,Australia,2017,,231,102,1122,12,193,14,false,
158347,AUSMDU00012135,Australia,2017,,,102,378,414,13,3,false,
158348,AUSMDU00012136,Australia,2017,,430,50,3353,493,182,22,false,
158349,AUSMDU00012137,Australia,2017,,430,50,3353,493,182,22,false,
158350,AUSMDU00012138,Australia,2017,,234,102,18,100,368,6,false,
158351,AUSMDU00012139,Australia,2017,,477,102,367,368,194,2,false,
158352,AUSMDU00012140,Australia,2017,,470,102,367,801,13,3,false,
158353,AUSMDU00012286,Australia,2017,,231,102,367,567,1146,6,false,
158354,AUSMDU00012287,Australia,2017,,430,50,1006,205,187,6,false,
158355,AUSMDU00012288,Australia,2017,,430,50,3353,493,182,22,false,
158356,AUSMDU00012289,Australia,2017,,430,50,3353,493,182,22,false,
158357,AUSMDU00012290,Australia,2017,,430,50,3353,493,182,22,false,
158358,AUSMDU00012291,Australia,2017,,231,102,367,1222,1146,6,false,
158359,AUSMDU00012292,Australia,2017,,231,102,18,100,368,6,false,
158360,AUSMDU00012293,Australia,2017,,387,102,18,207,16,3,false,
158361,AUSMDU00012294,Australia,2017,,,102,378,414,13,3,false,
158362,AUSMDU00012295,Australia,2017,,430,50,3353,493,182,22,false,
158363,AUSMDU00012296,Australia,2017,,231,102,18,11,13,3,false,
158364,AUSMDU00012297,Australia,2017,,495,102,367,12,873,6,false,
158365,AUSMDU00012298,Australia,2017,,231,102,18,11,13,3,false,
158366,AUSMDU00012299,Australia,2017,,231,102,1122,12,193,14,false,
158367,AUSMDU00012300,Australia,2017,,430,50,3353,493,182,22,false,
158368,AUSMDU00012301,Australia,2017,,231,102,367,567,1146,6,false,
158369,AUSMDU00012302,Australia,2017,,,102,16,12,363,6,false,
158370,AUSMDU00012303,Australia,2017,,231,102,18,11,13,3,false,
158371,AUSMDU00012304,Australia,2017,,477,102,367,368,194,2,false,
158372,AUSMDU00012305,Australia,2017,,231,102,367,1222,193,6,false,
158373,AUSMDU00012306,Australia,2017,,234,102,378,12,363,6,false,
158374,AUSMDU00012307,Australia,2017,,470,102,367,801,13,3,false,
158375,AUSMDU00012308,Australia,2017,,,102,378,414,13,3,false,
158376,AUSMDU00012309,Australia,2017,,,102,378,414,13,3,false,
158377,AUSMDU00012310,Australia,2017,,10,50,1006,205,187,6,false,
158378,AUSMDU00012311,Australia,2017,,231,102,18,11,13,3,false,
158379,AUSMDU00012312,Australia,2017,,430,102,373,12,561,6,false,
158380,AUSMDU00012313,Australia,2017,,231,102,367,567,1146,6,false,
158381,AUSMDU00012314,Australia,2017,,430,50,1006,205,187,6,false,
158382,AUSMDU00012315,Australia,2017,,430,50,3353,493,182,22,false,
158383,AUSMDU00012316,Australia,2017,,234,102,378,12,363,6,false,
158384,AUSMDU00012317,Australia,2017,,430,50,3353,493,182,22,false,
158385,AUSMDU00012318,Australia,2017,,477,102,367,368,194,2,false,
158386,AUSMDU00012319,Australia,2017,,437,102,16,11,13,3,false,
158387,AUSMDU00012320,Australia,2017,,231,102,18,11,13,3,false,
158388,AUSMDU00012321,Australia,2017,,477,102,367,368,194,2,false,
158389,AUSMDU00012322,Australia,2017,,430,50,3353,493,182,22,false,
158390,AUSMDU00012323,Australia,2017,,430,102,373,12,561,6,false,
158391,AUSMDU00012324,Australia,2017,,430,50,1006,205,187,6,false,
158392,AUSMDU00012325,Australia,2017,,430,102,16,11,12,3,false,
158393,AUSMDU00012326,Australia,2017,,430,50,1006,205,187,6,false,
158394,AUSMDU00012327,Australia,2017,,430,50,1006,205,187,6,false,
158395,AUSMDU00012328,Australia,2017,,430,535,21,12,371,6,false,
158396,AUSMDU00012329,Australia,2017,,231,102,1122,12,193,14,false,
158397,AUSMDU00012330,Australia,2017,,231,102,1122,12,193,14,false,
158398,AUSMDU00012331,Australia,2017,,231,102,367,567,1146,6,false,
158399,AUSMDU00012332,Australia,2017,,430,50,3353,493,182,22,false,
158400,AUSMDU00012333,Australia,2017,,231,102,1122,12,193,14,false,
158401,AUSMDU00012334,Australia,2017,,231,102,18,11,13,3,false,
158402,AUSMDU00012335,Australia,2017,,231,102,367,567,1146,6,false,
158403,AUSMDU00012336,Australia,2017,,231,102,367,567,1146,6,false,
158404,AUSMDU00012337,Australia,2017,,231,102,367,567,1146,6,false,
158405,AUSMDU00012338,Australia,2017,,231,102,367,567,1146,6,false,
158406,AUSMDU00012339,Australia,2017,,231,102,1122,12,193,14,false,
158407,AUSMDU00012340,Australia,2017,,231,102,367,567,1146,6,false,
158408,AUSMDU00012341,Australia,2017,,231,102,367,13,875,6,false,
158409,AUSMDU00012342,Australia,2017,,477,102,367,368,194,2,false,
158410,AUSMDU00012343,Australia,2017,,231,102,18,11,13,3,false,
158411,AUSMDU00012344,Australia,2017,,231,102,18,11,13,3,false,
158412,AUSMDU00012345,Australia,2017,,430,50,3353,493,182,22,false,
158413,AUSMDU00012346,Australia,2017,,231,102,18,11,13,3,false,
158414,AUSMDU00012347,Australia,2017,,477,102,367,368,194,2,false,
158415,AUSMDU00012348,Australia,2017,,231,102,18,11,13,3,false,
158416,AUSMDU00012386,Australia,2017,,477,102,367,368,194,2,false,
158417,AUSMDU00012387,Australia,2017,,,50,1006,205,187,6,false,
158418,AUSMDU00012388,Australia,2017,,430,120,16,207,12,3,false,
158419,AUSMDU00012389,Australia,2017,,430,50,3353,493,182,22,false,
158420,AUSMDU00012390,Australia,2017,,430,50,1006,205,187,6,false,
158421,AUSMDU00012391,Australia,2017,,477,102,367,368,194,2,false,
158422,AUSMDU00012392,Australia,2017,,430,102,16,12,363,6,false,
158423,AUSMDU00012393,Australia,2017,,387,102,18,207,16,3,false,
158424,AUSMDU00012394,Australia,2017,,430,50,1006,205,187,6,false,
158425,AUSMDU00012395,Australia,2017,,231,102,1122,12,193,14,false,
158426,AUSMDU00012396,Australia,2017,,430,50,3353,493,182,22,false,
158427,AUSMDU00012397,Australia,2017,,430,50,3353,493,182,22,false,
158428,AUSMDU00012398,Australia,2017,,477,102,367,368,194,2,false,
158429,AUSMDU00012399,Australia,2017,,470,102,367,801,13,3,false,
158430,AUSMDU00012400,Australia,2017,,470,102,367,801,13,3,false,
158431,AUSMDU00012401,Australia,2017,,231,102,18,11,13,3,false,
158432,AUSMDU00012402,Australia,2017,,430,535,21,12,371,6,false,
158433,AUSMDU00012403,Australia,2017,,,102,367,13,875,6,false,
158434,AUSMDU00012404,Australia,2017,,430,50,3353,493,182,22,false,
158435,AUSMDU00012405,Australia,2017,,387,102,18,207,16,3,false,
158436,AUSMDU00012406,Australia,2017,,430,102,16,12,363,6,false,
158437,AUSMDU00012407,Australia,2017,,231,102,1122,12,193,14,false,
158438,AUSMDU00012408,Australia,2017,,430,50,5723,205,187,6,false,
158439,AUSMDU00012409,Australia,2017,,430,50,3353,493,182,22,false,
158440,AUSMDU00012439,Australia,2017,,387,102,18,207,16,3,false,
158441,AUSMDU00012440,Australia,2017,,387,102,18,207,16,3,false,
158442,AUSMDU00012441,Australia,2017,,387,102,18,207,16,3,false,
158443,AUSMDU00012442,Australia,2017,,10,50,1006,205,187,6,false,
158444,AUSMDU00012443,Australia,2017,,231,102,18,11,13,3,false,
158445,AUSMDU00012444,Australia,2017,,430,50,3353,493,182,22,false,
158446,AUSMDU00012445,Australia,2017,,430,50,1006,205,187,6,false,
158447,AUSMDU00012446,Australia,2017,,,102,378,414,13,3,false,
158448,AUSMDU00012447,Australia,2017,,,102,18,12,12,6,false,
158449,AUSMDU00012448,Australia,2017,,387,102,18,207,16,3,false,
158450,AUSMDU00012449,Australia,2017,,231,102,18,11,13,3,false,
158451,AUSMDU00012450,Australia,2017,,10,102,16,12,1131,6,false,
158452,AUSMDU00012451,Australia,2017,,430,50,1006,205,187,6,false,
158453,AUSMDU00012452,Australia,2017,,,102,378,414,13,3,false,
158454,AUSMDU00012453,Australia,2017,,387,102,18,207,16,3,false,
158455,AUSMDU00012454,Australia,2017,,231,102,367,1222,193,6,false,
158456,AUSMDU00012455,Australia,2017,,231,102,1122,12,193,14,false,
158457,AUSMDU00012456,Australia,2017,,430,50,3353,493,182,22,false,
158458,AUSMDU00012457,Australia,2017,,,102,378,414,13,3,false,
158459,AUSMDU00012458,Australia,2017,,231,102,1122,12,193,14,false,
158460,AUSMDU00012459,Australia,2017,,430,50,3353,493,182,22,false,
158461,AUSMDU00012460,Australia,2017,,231,102,18,11,13,3,false,
158462,AUSMDU00012461,Australia,2017,,231,102,367,567,1146,6,false,
158463,AUSMDU00012462,Australia,2017,,231,102,367,567,1146,6,false,
158464,AUSMDU00012463,Australia,2017,,,102,367,801,13,3,false,
158465,AUSMDU00012464,Australia,2017,,430,50,3353,493,182,22,false,
158466,AUSMDU00012465,Australia,2017,,231,102,1122,12,193,14,false,
158467,AUSMDU00012466,Australia,2017,,231,102,18,11,13,3,false,
158468,AUSMDU00012467,Australia,2017,,430,50,1006,205,187,6,false,
158469,AUSMDU00012468,Australia,2017,,234,102,18,12,193,6,false,
158470,AUSMDU00012469,Australia,2017,,231,102,367,567,1146,6,false,
158471,AUSMDU00012470,Australia,2017,,387,102,18,207,16,3,false,
158472,AUSMDU00012471,Australia,2017,,,102,378,414,13,3,false,
158473,AUSMDU00012472,Australia,2017,,470,102,367,801,13,3,false,
158474,AUSMDU00012473,Australia,2017,,231,102,367,567,1146,6,false,
158475,AUSMDU00012474,Australia,2017,,231,102,1122,12,193,14,false,
158476,AUSMDU00012475,Australia,2017,,231,102,1122,12,193,14,false,
158477,AUSMDU00012476,Australia,2017,,231,102,18,,13,6,false,
158478,AUSMDU00012477,Australia,2017,,387,102,18,207,16,3,false,
158479,AUSMDU00012478,Australia,2017,,,102,378,414,13,3,false,
158480,AUSMDU00012479,Australia,2017,,430,535,21,12,371,6,false,
158481,AUSMDU00012480,Australia,2017,,470,102,367,801,13,3,false,
158482,AUSMDU00012481,Australia,2017,,430,102,23,12,18,6,false,
158483,AUSMDU00012482,Australia,2017,,430,50,1006,205,187,6,false,
158484,AUSMDU00012483,Australia,2017,,430,50,1006,205,187,6,false,
158485,AUSMDU00012484,Australia,2017,,10,535,5722,12,17,8,false,
158486,AUSMDU00012485,Australia,2017,,,102,378,414,13,3,false,
158487,AUSMDU00012486,Australia,2017,,495,102,367,12,873,6,false,
158488,AUSMDU00012533,Australia,2017,,231,102,367,567,1146,6,false,
158489,AUSMDU00012534,Australia,2017,,,50,1006,205,187,6,false,
158490,AUSMDU00012535,Australia,2017,,430,50,1006,205,187,6,false,
158491,AUSMDU00012536,Australia,2017,,10,50,1006,205,187,6,false,
158492,AUSMDU00012537,Australia,2017,,231,102,367,567,1146,6,false,
158493,AUSMDU00012538,Australia,2017,,,50,1006,205,187,6,false,
158494,AUSMDU00012539,Australia,2017,,231,102,18,11,13,3,false,
158495,AUSMDU00012540,Australia,2017,,430,50,1006,205,187,6,false,
158496,AUSMDU00012541,Australia,2017,,231,102,367,567,1146,6,false,
158497,AUSMDU00012542,Australia,2017,,470,102,367,801,13,3,false,
158498,AUSMDU00012543,Australia,2017,,231,102,18,11,13,3,false,
158499,AUSMDU00012544,Australia,2017,,231,102,367,567,1146,6,false,
158500,AUSMDU00012545,Australia,2017,,430,50,3353,493,182,22,false,
158501,AUSMDU00012546,Australia,2017,,477,102,367,368,194,2,false,
158502,AUSMDU00012547,Australia,2017,,231,102,18,11,13,3,false,
158503,AUSMDU00012548,Australia,2017,,470,102,367,365,13,3,false,
158504,AUSMDU00012549,Australia,2017,,231,102,367,567,1146,6,false,
158505,AUSMDU00012550,Australia,2017,,231,102,18,11,13,3,false,
158506,AUSMDU00012551,Australia,2017,,234,120,18,100,368,6,false,
158507,AUSMDU00012552,Australia,2017,,231,113,367,12,1074,6,false,
158508,AUSMDU00012553,Australia,2017,,430,50,1006,205,187,6,false,
158509,AUSMDU00012554,Australia,2017,,,102,367,365,13,3,false,
158510,AUSMDU00012555,Australia,2017,,430,50,1006,205,187,6,false,
158511,AUSMDU00012556,Australia,2017,,231,102,367,567,1146,6,false,
158512,AUSMDU00012557,Australia,2017,,430,50,3353,493,182,22,false,
158513,AUSMDU00012558,Australia,2017,,430,50,3353,493,182,22,false,
158514,AUSMDU00012559,Australia,2017,,430,50,1006,205,187,6,false,
158515,AUSMDU00012560,Australia,2017,,231,102,18,11,13,3,false,
158516,AUSMDU00012561,Australia,2017,,387,102,18,207,16,3,false,
158517,AUSMDU00012562,Australia,2017,,231,102,367,1222,193,6,false,
158518,AUSMDU00012563,Australia,2017,,430,50,3353,493,182,22,false,
158519,AUSMDU00014428,Australia,2017,,430,50,1006,205,187,6,false,
158520,AUSMDU00014429,Australia,2017,,430,50,3353,493,182,22,false,
158521,AUSMDU00014430,Australia,2017,,10,50,1006,205,187,6,false,
158522,AUSMDU00014431,Australia,2017,,231,102,1122,12,193,14,false,
