MtrD,species,label
791,#0432FF,N.meningitidis
4735,#0432FF,N.meningitidis
2248,#0432FF,N.meningitidis
3802,#0432FF,N.meningitidis
4061,#0432FF,N.meningitidis
4295,#0432FF,N.meningitidis
69,#0432FF,N.meningitidis
3996,#0432FF,N.meningitidis
72,#0432FF,N.meningitidis
978,#0432FF,N.meningitidis
2752,#0432FF,N.meningitidis
570,#0432FF,N.meningitidis
2448,#0432FF,N.meningitidis
4762,#0432FF,N.meningitidis
3412,#0432FF,N.meningitidis
4055,#0432FF,N.meningitidis
4115,#0432FF,N.meningitidis
262,#0432FF,N.meningitidis
1135,#0432FF,N.meningitidis
3913,#0432FF,N.meningitidis
962,#0432FF,N.meningitidis
5803,#0432FF,N.meningitidis
2631,#0432FF,N.meningitidis
4747,#0432FF,N.meningitidis
964,#0432FF,N.meningitidis
2642,#0432FF,N.meningitidis
3347,#0432FF,N.meningitidis
982,#0432FF,N.meningitidis
3985,#0432FF,N.meningitidis
1146,#0432FF,N.meningitidis
427,#0432FF,N.meningitidis
3503,#0432FF,N.meningitidis
5605,#0432FF,N.meningitidis
2830,#0432FF,N.meningitidis
3661,#0432FF,N.meningitidis
1760,#0432FF,N.meningitidis
485,#00FA00,Multiple
4445,#0432FF,N.meningitidis
2683,#0432FF,N.meningitidis
3501,#0432FF,N.meningitidis
4302,#0432FF,N.meningitidis
1835,#0432FF,N.meningitidis
1813,#0432FF,N.meningitidis
1070,#0432FF,N.meningitidis
2662,#0432FF,N.meningitidis
2110,#0432FF,N.meningitidis
5727,#0432FF,N.meningitidis
5777,#0432FF,N.meningitidis
1085,#0432FF,N.meningitidis
2262,#0432FF,N.meningitidis
997,#0432FF,N.meningitidis
4130,#0432FF,N.meningitidis
961,#0432FF,N.meningitidis
1471,#0432FF,N.meningitidis
4756,#0432FF,N.meningitidis
40,#0432FF,N.meningitidis
2650,#0432FF,N.meningitidis
1867,#0432FF,N.meningitidis
527,#0432FF,N.meningitidis
2914,#0432FF,N.meningitidis
3500,#0432FF,N.meningitidis
4554,#0432FF,N.meningitidis
2178,#0432FF,N.meningitidis
458,#0432FF,N.meningitidis
241,#0432FF,N.meningitidis
740,#0432FF,N.meningitidis
1523,#0432FF,N.meningitidis
4083,#0432FF,N.meningitidis
734,#0432FF,N.meningitidis
940,#0432FF,N.meningitidis
2444,#0432FF,N.meningitidis
2260,#0432FF,N.meningitidis
3451,#0432FF,N.meningitidis
268,#0432FF,N.meningitidis
214,#0432FF,N.meningitidis
1139,#0432FF,N.meningitidis
1197,#0432FF,N.meningitidis
5563,#0432FF,N.meningitidis
4340,#0432FF,N.meningitidis
878,#0432FF,N.meningitidis
2026,#0432FF,N.meningitidis
863,#0432FF,N.meningitidis
2833,#0432FF,N.meningitidis
2202,#0432FF,N.meningitidis
478,#0432FF,N.meningitidis
432,#0432FF,N.meningitidis
793,#0432FF,N.meningitidis
4689,#0432FF,N.meningitidis
430,#0432FF,N.meningitidis
43,#0432FF,N.meningitidis
429,#0432FF,N.meningitidis
86,#0432FF,N.meningitidis
1428,#0432FF,N.meningitidis
779,#0432FF,N.meningitidis
3528,#0432FF,N.meningitidis
1935,#0432FF,N.meningitidis
2924,#0432FF,N.meningitidis
4456,#0432FF,N.meningitidis
5625,#0432FF,N.meningitidis
4353,#0432FF,N.meningitidis
349,#0432FF,N.meningitidis
2175,#0432FF,N.meningitidis
2477,#0432FF,N.meningitidis
1932,#0432FF,N.meningitidis
3533,#0432FF,N.meningitidis
3514,#0432FF,N.meningitidis
2891,#0432FF,N.meningitidis
3806,#0432FF,N.meningitidis
2641,#0432FF,N.meningitidis
2800,#0432FF,N.meningitidis
2883,#0432FF,N.meningitidis
348,#0432FF,N.meningitidis
4739,#0432FF,N.meningitidis
3691,#0432FF,N.meningitidis
3702,#0432FF,N.meningitidis
3524,#0432FF,N.meningitidis
526,#0432FF,N.meningitidis
1253,#0432FF,N.meningitidis
2680,#0432FF,N.meningitidis
2678,#0432FF,N.meningitidis
1230,#0432FF,N.meningitidis
2630,#0432FF,N.meningitidis
1687,#0432FF,N.meningitidis
5323,#0432FF,N.meningitidis
2423,#0432FF,N.meningitidis
1976,#0432FF,N.meningitidis
2823,#0432FF,N.meningitidis
2826,#0432FF,N.meningitidis
2821,#0432FF,N.meningitidis
2816,#0432FF,N.meningitidis
3318,#0432FF,N.meningitidis
4119,#0432FF,N.meningitidis
2259,#0432FF,N.meningitidis
3576,#0432FF,N.meningitidis
697,#0432FF,N.meningitidis
2038,#0432FF,N.meningitidis
385,#0432FF,N.meningitidis
3595,#0432FF,N.meningitidis
545,#0432FF,N.meningitidis
488,#0432FF,N.meningitidis
709,#0432FF,N.meningitidis
499,#0432FF,N.meningitidis
907,#0432FF,N.meningitidis
1501,#0432FF,N.meningitidis
1580,#0432FF,N.meningitidis
3664,#0432FF,N.meningitidis
2705,#0432FF,N.meningitidis
343,#0432FF,N.meningitidis
1586,#0432FF,N.meningitidis
789,#0432FF,N.meningitidis
1711,#0432FF,N.meningitidis
2290,#0432FF,N.meningitidis
2289,#0432FF,N.meningitidis
1636,#0432FF,N.meningitidis
2498,#0432FF,N.meningitidis
5040,#0432FF,N.meningitidis
1217,#0432FF,N.meningitidis
2716,#0432FF,N.meningitidis
97,#0432FF,N.meningitidis
1495,#0432FF,N.meningitidis
1647,#0432FF,N.meningitidis
5117,#0432FF,N.meningitidis
2608,#0432FF,N.meningitidis
2090,#0432FF,N.meningitidis
2881,#0432FF,N.meningitidis
3281,#0432FF,N.meningitidis
5815,#0432FF,N.meningitidis
357,#0432FF,N.meningitidis
3558,#0432FF,N.meningitidis
2209,#0432FF,N.meningitidis
2307,#0432FF,N.meningitidis
2875,#0432FF,N.meningitidis
1678,#0432FF,N.meningitidis
889,#0432FF,N.meningitidis
1497,#0432FF,N.meningitidis
3530,#0432FF,N.meningitidis
2750,#0432FF,N.meningitidis
89,#0432FF,N.meningitidis
2292,#0432FF,N.meningitidis
4462,#0432FF,N.meningitidis
2064,#0432FF,N.meningitidis
1210,#0432FF,N.meningitidis
4464,#0432FF,N.meningitidis
4430,#0432FF,N.meningitidis
91,#0432FF,N.meningitidis
4049,#0432FF,N.meningitidis
1748,#0432FF,N.meningitidis
3670,#0432FF,N.meningitidis
2601,#0432FF,N.meningitidis
5318,#0432FF,N.meningitidis
4143,#0432FF,N.meningitidis
2088,#0432FF,N.meningitidis
1953,#0432FF,N.meningitidis
786,#0432FF,N.meningitidis
3562,#0432FF,N.meningitidis
4490,#0432FF,N.meningitidis
716,#0432FF,N.meningitidis
4542,#0432FF,N.meningitidis
2204,#0432FF,N.meningitidis
3531,#0432FF,N.meningitidis
2733,#0432FF,N.meningitidis
2139,#0432FF,N.meningitidis
3810,#0432FF,N.meningitidis
722,#0432FF,N.meningitidis
856,#0432FF,N.meningitidis
2120,#0432FF,N.meningitidis
408,#0432FF,N.meningitidis
1871,#0432FF,N.meningitidis
1579,#0432FF,N.meningitidis
267,#0432FF,N.meningitidis
1057,#0432FF,N.meningitidis
586,#0432FF,N.meningitidis
252,#0432FF,N.meningitidis
1061,#0432FF,N.meningitidis
1652,#0432FF,N.meningitidis
4784,#0432FF,N.meningitidis
1058,#0432FF,N.meningitidis
587,#0432FF,N.meningitidis
5843,#0432FF,N.meningitidis
150,#0432FF,N.meningitidis
1218,#0432FF,N.meningitidis
2323,#0432FF,N.meningitidis
4347,#0432FF,N.meningitidis
2283,#0432FF,N.meningitidis
3683,#0432FF,N.meningitidis
5856,#0432FF,N.meningitidis
3606,#0432FF,N.meningitidis
876,#0432FF,N.meningitidis
2128,#0432FF,N.meningitidis
3459,#0432FF,N.meningitidis
3540,#0432FF,N.meningitidis
5572,#0432FF,N.meningitidis
276,#0432FF,N.meningitidis
810,#0432FF,N.meningitidis
3636,#0432FF,N.meningitidis
279,#0432FF,N.meningitidis
3460,#0432FF,N.meningitidis
4082,#0432FF,N.meningitidis
4078,#0432FF,N.meningitidis
5796,#0432FF,N.meningitidis
2049,#0432FF,N.meningitidis
3453,#0432FF,N.meningitidis
5562,#0432FF,N.meningitidis
4070,#0432FF,N.meningitidis
1105,#0432FF,N.meningitidis
138,#0432FF,N.meningitidis
2025,#0432FF,N.meningitidis
3467,#0432FF,N.meningitidis
2028,#0432FF,N.meningitidis
4077,#0432FF,N.meningitidis
4074,#0432FF,N.meningitidis
4081,#0432FF,N.meningitidis
4071,#0432FF,N.meningitidis
4072,#0432FF,N.meningitidis
4080,#0432FF,N.meningitidis
1968,#0432FF,N.meningitidis
2029,#0432FF,N.meningitidis
1964,#0432FF,N.meningitidis
2027,#0432FF,N.meningitidis
1966,#0432FF,N.meningitidis
2104,#0432FF,N.meningitidis
2190,#0432FF,N.meningitidis
2193,#0432FF,N.meningitidis
3470,#0432FF,N.meningitidis
1446,#0432FF,N.meningitidis
1443,#0432FF,N.meningitidis
2191,#0432FF,N.meningitidis
1107,#0432FF,N.meningitidis
1445,#0432FF,N.meningitidis
2082,#0432FF,N.meningitidis
2125,#0432FF,N.meningitidis
2113,#0432FF,N.meningitidis
2124,#0432FF,N.meningitidis
4710,#0432FF,N.meningitidis
898,#0432FF,N.meningitidis
2182,#0432FF,N.meningitidis
2092,#0432FF,N.meningitidis
11,#0432FF,N.meningitidis
5405,#0432FF,N.meningitidis
4679,#0432FF,N.meningitidis
5034,#0432FF,N.meningitidis
479,#0432FF,N.meningitidis
351,#0432FF,N.meningitidis
37,#0432FF,N.meningitidis
2674,#0432FF,N.meningitidis
602,#0432FF,N.meningitidis
274,#0432FF,N.meningitidis
5855,#0432FF,N.meningitidis
2817,#0432FF,N.meningitidis
2335,#0432FF,N.meningitidis
1849,#0432FF,N.meningitidis
3944,#0432FF,N.meningitidis
712,#0432FF,N.meningitidis
2096,#0432FF,N.meningitidis
1723,#0432FF,N.meningitidis
2667,#0432FF,N.meningitidis
699,#0432FF,N.meningitidis
3205,#0432FF,N.meningitidis
2627,#0432FF,N.meningitidis
2510,#0432FF,N.meningitidis
3502,#0432FF,N.meningitidis
599,#0432FF,N.meningitidis
3648,#0432FF,N.meningitidis
5628,#0432FF,N.meningitidis
565,#0432FF,N.meningitidis
3833,#0432FF,N.meningitidis
2295,#0432FF,N.meningitidis
4761,#0432FF,N.meningitidis
726,#0432FF,N.meningitidis
2618,#0432FF,N.meningitidis
493,#0432FF,N.meningitidis
958,#0432FF,N.meningitidis
2490,#0432FF,N.meningitidis
2417,#0432FF,N.meningitidis
3814,#0432FF,N.meningitidis
5077,#0432FF,N.meningitidis
2298,#0432FF,N.meningitidis
5113,#0432FF,N.meningitidis
573,#0432FF,N.meningitidis
5822,#0432FF,N.meningitidis
2781,#0432FF,N.meningitidis
3799,#0432FF,N.meningitidis
4195,#0432FF,N.meningitidis
2212,#0432FF,N.meningitidis
3816,#0432FF,N.meningitidis
5149,#0432FF,N.meningitidis
469,#0432FF,N.meningitidis
467,#0432FF,N.meningitidis
3690,#0432FF,N.meningitidis
2358,#0432FF,N.meningitidis
1588,#0432FF,N.meningitidis
4419,#0432FF,N.meningitidis
3839,#0432FF,N.meningitidis
3838,#0432FF,N.meningitidis
2536,#0432FF,N.meningitidis
2170,#0432FF,N.meningitidis
3513,#0432FF,N.meningitidis
1692,#0432FF,N.meningitidis
5317,#0432FF,N.meningitidis
3615,#0432FF,N.meningitidis
4129,#0432FF,N.meningitidis
1623,#0432FF,N.meningitidis
2203,#0432FF,N.meningitidis
5704,#0432FF,N.meningitidis
3275,#0432FF,N.meningitidis
3605,#0432FF,N.meningitidis
1260,#0432FF,N.meningitidis
2636,#0432FF,N.meningitidis
1521,#0432FF,N.meningitidis
2037,#0432FF,N.meningitidis
1568,#0432FF,N.meningitidis
1776,#0432FF,N.meningitidis
2288,#0432FF,N.meningitidis
1989,#0432FF,N.meningitidis
95,#0432FF,N.meningitidis
884,#0432FF,N.meningitidis
998,#0432FF,N.meningitidis
2872,#0432FF,N.meningitidis
2451,#0432FF,N.meningitidis
1576,#0432FF,N.meningitidis
3993,#0432FF,N.meningitidis
3574,#0432FF,N.meningitidis
5522,#0432FF,N.meningitidis
1039,#0432FF,N.meningitidis
1038,#0432FF,N.meningitidis
744,#0432FF,N.meningitidis
733,#0432FF,N.meningitidis
2649,#0432FF,N.meningitidis
25,#0432FF,N.meningitidis
30,#0432FF,N.meningitidis
737,#0432FF,N.meningitidis
1026,#0432FF,N.meningitidis
544,#0432FF,N.meningitidis
1034,#0432FF,N.meningitidis
1249,#0432FF,N.meningitidis
921,#0432FF,N.meningitidis
1030,#0432FF,N.meningitidis
1032,#0432FF,N.meningitidis
29,#0432FF,N.meningitidis
1956,#0432FF,N.meningitidis
2738,#0432FF,N.meningitidis
1930,#0432FF,N.meningitidis
27,#0432FF,N.meningitidis
34,#0432FF,N.meningitidis
3613,#0432FF,N.meningitidis
4324,#0432FF,N.meningitidis
476,#0432FF,N.meningitidis
608,#0432FF,N.meningitidis
2117,#0432FF,N.meningitidis
2077,#0432FF,N.meningitidis
1984,#0432FF,N.meningitidis
2230,#0432FF,N.meningitidis
1223,#0432FF,N.meningitidis
2516,#0432FF,N.meningitidis
3410,#0432FF,N.meningitidis
2651,#0432FF,N.meningitidis
4420,#0432FF,N.meningitidis
1808,#0432FF,N.meningitidis
88,#0432FF,N.meningitidis
3725,#0432FF,N.meningitidis
5124,#0432FF,N.meningitidis
1790,#0432FF,N.meningitidis
1753,#0432FF,N.meningitidis
4063,#0432FF,N.meningitidis
5126,#0432FF,N.meningitidis
2710,#0432FF,N.meningitidis
5267,#0432FF,N.meningitidis
4415,#0432FF,N.meningitidis
2885,#0432FF,N.meningitidis
2605,#0432FF,N.meningitidis
2177,#0432FF,N.meningitidis
1219,#0432FF,N.meningitidis
2525,#0432FF,N.meningitidis
1111,#0432FF,N.meningitidis
2145,#0432FF,N.meningitidis
2005,#0432FF,N.meningitidis
1706,#0432FF,N.meningitidis
5131,#0432FF,N.meningitidis
5629,#0432FF,N.meningitidis
1743,#0432FF,N.meningitidis
2179,#0432FF,N.meningitidis
5532,#0432FF,N.meningitidis
1642,#0432FF,N.meningitidis
2115,#0432FF,N.meningitidis
3994,#0432FF,N.meningitidis
2007,#0432FF,N.meningitidis
1573,#0432FF,N.meningitidis
2615,#0432FF,N.meningitidis
65,#0432FF,N.meningitidis
4134,#0432FF,N.meningitidis
5586,#0432FF,N.meningitidis
2062,#0432FF,N.meningitidis
1777,#0432FF,N.meningitidis
5626,#0432FF,N.meningitidis
1779,#0432FF,N.meningitidis
3995,#0432FF,N.meningitidis
2679,#0432FF,N.meningitidis
1205,#0432FF,N.meningitidis
780,#0432FF,N.meningitidis
2791,#0432FF,N.meningitidis
2639,#0432FF,N.meningitidis
4110,#0432FF,N.meningitidis
1484,#0432FF,N.meningitidis
2461,#0432FF,N.meningitidis
2009,#0432FF,N.meningitidis
2692,#0432FF,N.meningitidis
90,#0432FF,N.meningitidis
1569,#0432FF,N.meningitidis
457,#0432FF,N.meningitidis
1700,#0432FF,N.meningitidis
2149,#0432FF,N.meningitidis
251,#0432FF,N.meningitidis
3404,#0432FF,N.meningitidis
1971,#0432FF,N.meningitidis
2118,#0432FF,N.meningitidis
3273,#0432FF,N.meningitidis
1567,#0432FF,N.meningitidis
2415,#0432FF,N.meningitidis
3550,#0432FF,N.meningitidis
1047,#0432FF,N.meningitidis
4748,#0432FF,N.meningitidis
2159,#0432FF,N.meningitidis
943,#0432FF,N.meningitidis
1452,#0432FF,N.meningitidis
2294,#0432FF,N.meningitidis
2713,#0432FF,N.meningitidis
5575,#0432FF,N.meningitidis
4156,#0432FF,N.meningitidis
1640,#0432FF,N.meningitidis
925,#0432FF,N.meningitidis
4341,#0432FF,N.meningitidis
4494,#0432FF,N.meningitidis
271,#0432FF,N.meningitidis
1485,#0432FF,N.meningitidis
3647,#0432FF,N.meningitidis
785,#0432FF,N.meningitidis
2047,#0432FF,N.meningitidis
440,#0432FF,N.meningitidis
2075,#0432FF,N.meningitidis
2107,#0432FF,N.meningitidis
1447,#0432FF,N.meningitidis
2101,#0432FF,N.meningitidis
2074,#0432FF,N.meningitidis
2108,#0432FF,N.meningitidis
2112,#0432FF,N.meningitidis
1927,#0432FF,N.meningitidis
57,#0432FF,N.meningitidis
1164,#0432FF,N.meningitidis
1672,#0432FF,N.meningitidis
4544,#0432FF,N.meningitidis
1768,#0432FF,N.meningitidis
3692,#0432FF,N.meningitidis
1048,#0432FF,N.meningitidis
2215,#0432FF,N.meningitidis
2147,#0432FF,N.meningitidis
132,#0432FF,N.meningitidis
3602,#0432FF,N.meningitidis
2597,#0432FF,N.meningitidis
707,#0432FF,N.meningitidis
290,#0432FF,N.meningitidis
700,#0432FF,N.meningitidis
474,#0432FF,N.meningitidis
718,#0432FF,N.meningitidis
1931,#0432FF,N.meningitidis
1171,#0432FF,N.meningitidis
344,#0432FF,N.meningitidis
2195,#0432FF,N.meningitidis
2506,#0432FF,N.meningitidis
3707,#0432FF,N.meningitidis
498,#0432FF,N.meningitidis
489,#0432FF,N.meningitidis
1472,#0432FF,N.meningitidis
4548,#0432FF,N.meningitidis
2059,#0432FF,N.meningitidis
3939,#0432FF,N.meningitidis
2729,#0432FF,N.meningitidis
4479,#0432FF,N.meningitidis
2057,#0432FF,N.meningitidis
239,#0432FF,N.meningitidis
4516,#0432FF,N.meningitidis
3727,#0432FF,N.meningitidis
2300,#0432FF,N.meningitidis
482,#0432FF,N.meningitidis
2899,#0432FF,N.meningitidis
3458,#0432FF,N.meningitidis
538,#0432FF,N.meningitidis
2789,#0432FF,N.meningitidis
2626,#0432FF,N.meningitidis
2882,#0432FF,N.meningitidis
362,#0432FF,N.meningitidis
2811,#0432FF,N.meningitidis
497,#0432FF,N.meningitidis
728,#0432FF,N.meningitidis
4537,#0432FF,N.meningitidis
580,#0432FF,N.meningitidis
234,#0432FF,N.meningitidis
5595,#0432FF,N.meningitidis
328,#0432FF,N.meningitidis
253,#0432FF,N.meningitidis
2907,#0432FF,N.meningitidis
1715,#0432FF,N.meningitidis
286,#0432FF,N.meningitidis
4746,#0432FF,N.meningitidis
2055,#0432FF,N.meningitidis
1155,#0432FF,N.meningitidis
3547,#0432FF,N.meningitidis
989,#0432FF,N.meningitidis
963,#0432FF,N.meningitidis
495,#0432FF,N.meningitidis
695,#0432FF,N.meningitidis
603,#0432FF,N.meningitidis
363,#0432FF,N.meningitidis
3805,#0432FF,N.meningitidis
3349,#0432FF,N.meningitidis
315,#0432FF,N.meningitidis
3518,#0432FF,N.meningitidis
4722,#0432FF,N.meningitidis
949,#0432FF,N.meningitidis
996,#0432FF,N.meningitidis
1851,#0432FF,N.meningitidis
882,#0432FF,N.meningitidis
2351,#0432FF,N.meningitidis
5844,#0432FF,N.meningitidis
3949,#0432FF,N.meningitidis
2703,#0432FF,N.meningitidis
5594,#0432FF,N.meningitidis
4683,#0432FF,N.meningitidis
3345,#0432FF,N.meningitidis
794,#0432FF,N.meningitidis
1967,#0432FF,N.meningitidis
3469,#0432FF,N.meningitidis
1307,#0432FF,N.meningitidis
3473,#0432FF,N.meningitidis
975,#0432FF,N.meningitidis
983,#0432FF,N.meningitidis
892,#0432FF,N.meningitidis
3883,#0432FF,N.meningitidis
894,#0432FF,N.meningitidis
1378,#0432FF,N.meningitidis
4639,#0432FF,N.meningitidis
2619,#0432FF,N.meningitidis
893,#0432FF,N.meningitidis
345,#0432FF,N.meningitidis
1710,#0432FF,N.meningitidis
3573,#0432FF,N.meningitidis
1669,#0432FF,N.meningitidis
1757,#0432FF,N.meningitidis
1627,#0432FF,N.meningitidis
1657,#0432FF,N.meningitidis
3981,#0432FF,N.meningitidis
1836,#0432FF,N.meningitidis
2427,#0432FF,N.meningitidis
2524,#0432FF,N.meningitidis
4504,#0432FF,N.meningitidis
184,#0432FF,N.meningitidis
4758,#0432FF,N.meningitidis
1389,#0432FF,N.meningitidis
936,#0432FF,N.meningitidis
3409,#0432FF,N.meningitidis
2297,#0432FF,N.meningitidis
3713,#0432FF,N.meningitidis
149,#0432FF,N.meningitidis
3881,#0432FF,N.meningitidis
2439,#0432FF,N.meningitidis
5591,#0432FF,N.meningitidis
4697,#0432FF,N.meningitidis
1069,#0432FF,N.meningitidis
5154,#0432FF,N.meningitidis
1065,#0432FF,N.meningitidis
1066,#0432FF,N.meningitidis
2419,#0432FF,N.meningitidis
1071,#0432FF,N.meningitidis
3936,#0432FF,N.meningitidis
1820,#0432FF,N.meningitidis
5714,#0432FF,N.meningitidis
2672,#0432FF,N.meningitidis
407,#0432FF,N.meningitidis
3704,#0432FF,N.meningitidis
2677,#0432FF,N.meningitidis
3519,#0432FF,N.meningitidis
2676,#0432FF,N.meningitidis
2675,#0432FF,N.meningitidis
3931,#0432FF,N.meningitidis
3932,#0432FF,N.meningitidis
1828,#0432FF,N.meningitidis
2666,#0432FF,N.meningitidis
2606,#0432FF,N.meningitidis
5716,#0432FF,N.meningitidis
1830,#0432FF,N.meningitidis
3723,#0432FF,N.meningitidis
3662,#0432FF,N.meningitidis
1068,#0432FF,N.meningitidis
2669,#0432FF,N.meningitidis
2673,#0432FF,N.meningitidis
2233,#0432FF,N.meningitidis
311,#0432FF,N.meningitidis
531,#0432FF,N.meningitidis
439,#0432FF,N.meningitidis
4333,#0432FF,N.meningitidis
2302,#0432FF,N.meningitidis
2301,#0432FF,N.meningitidis
696,#0432FF,N.meningitidis
2682,#0432FF,N.meningitidis
976,#0432FF,N.meningitidis
2069,#0432FF,N.meningitidis
2303,#0432FF,N.meningitidis
713,#0432FF,N.meningitidis
4062,#0432FF,N.meningitidis
3905,#FF2600,N.gonorrhoeae
3726,#0432FF,N.meningitidis
2607,#0432FF,N.meningitidis
3640,#0432FF,N.meningitidis
772,#0432FF,N.meningitidis
1448,#0432FF,N.meningitidis
1574,#0432FF,N.meningitidis
3969,#0432FF,N.meningitidis
24,#0432FF,N.meningitidis
2102,#0432FF,N.meningitidis
2238,#0432FF,N.meningitidis
2793,#0432FF,N.meningitidis
2123,#0432FF,N.meningitidis
5808,#0432FF,N.meningitidis
5165,#0432FF,N.meningitidis
1727,#0432FF,N.meningitidis
2116,#0432FF,N.meningitidis
4362,#0432FF,N.meningitidis
3517,#0432FF,N.meningitidis
333,#0432FF,N.meningitidis
289,#0432FF,N.meningitidis
2105,#0432FF,N.meningitidis
2111,#0432FF,N.meningitidis
1181,#0432FF,N.meningitidis
1104,#0432FF,N.meningitidis
2109,#0432FF,N.meningitidis
1783,#0432FF,N.meningitidis
2420,#0432FF,N.meningitidis
4759,#0432FF,N.meningitidis
1862,#0432FF,N.meningitidis
2261,#0432FF,N.meningitidis
2633,#0432FF,N.meningitidis
335,#0432FF,N.meningitidis
50,#0432FF,N.meningitidis
1437,#0432FF,N.meningitidis
3452,#0432FF,N.meningitidis
2706,#0432FF,N.meningitidis
125,#0432FF,N.meningitidis
1938,#0432FF,N.meningitidis
402,#0432FF,N.meningitidis
2078,#0432FF,N.meningitidis
39,#0432FF,N.meningitidis
2218,#0432FF,N.meningitidis
4480,#0432FF,N.meningitidis
4486,#0432FF,N.meningitidis
409,#0432FF,N.meningitidis
445,#0432FF,N.meningitidis
4354,#0432FF,N.meningitidis
2748,#0432FF,N.meningitidis
157,#0432FF,N.meningitidis
435,#0432FF,N.meningitidis
2541,#0432FF,N.meningitidis
3523,#0432FF,N.meningitidis
2644,#0432FF,N.meningitidis
618,#0432FF,N.meningitidis
422,#0432FF,N.meningitidis
3938,#0432FF,N.meningitidis
1456,#0432FF,N.meningitidis
1561,#0432FF,N.meningitidis
3472,#0432FF,N.meningitidis
3468,#0432FF,N.meningitidis
2083,#0432FF,N.meningitidis
1044,#0432FF,N.meningitidis
738,#0432FF,N.meningitidis
1963,#0432FF,N.meningitidis
1180,#0432FF,N.meningitidis
1192,#0432FF,N.meningitidis
2880,#0432FF,N.meningitidis
5404,#0432FF,N.meningitidis
5596,#0432FF,N.meningitidis
1834,#0432FF,N.meningitidis
3929,#0432FF,N.meningitidis
3817,#0432FF,N.meningitidis
444,#0432FF,N.meningitidis
3416,#0432FF,N.meningitidis
706,#0432FF,N.meningitidis
985,#0432FF,N.meningitidis
1696,#0432FF,N.meningitidis
2819,#0432FF,N.meningitidis
5279,#0432FF,N.meningitidis
5675,#0432FF,N.meningitidis
2522,#0432FF,N.meningitidis
759,#0432FF,N.meningitidis
4211,#0432FF,N.meningitidis
3928,#0432FF,N.meningitidis
2620,#0432FF,N.meningitidis
2671,#0432FF,N.meningitidis
475,#0432FF,N.meningitidis
3534,#0432FF,N.meningitidis
797,#0432FF,N.meningitidis
4540,#0432FF,N.meningitidis
1952,#0432FF,N.meningitidis
319,#0432FF,N.meningitidis
2695,#0432FF,N.meningitidis
4194,#0432FF,N.meningitidis
1189,#0432FF,N.meningitidis
4496,#0432FF,N.meningitidis
942,#0432FF,N.meningitidis
2895,#0432FF,N.meningitidis
692,#0432FF,N.meningitidis
2422,#0432FF,N.meningitidis
56,#0432FF,N.meningitidis
5627,#0432FF,N.meningitidis
1781,#0432FF,N.meningitidis
5541,#0432FF,N.meningitidis
1469,#0432FF,N.meningitidis
1439,#0432FF,N.meningitidis
461,#0432FF,N.meningitidis
4545,#0432FF,N.meningitidis
4489,#0432FF,N.meningitidis
434,#0432FF,N.meningitidis
136,#0432FF,N.meningitidis
704,#0432FF,N.meningitidis
3934,#0432FF,N.meningitidis
480,#0432FF,N.meningitidis
3455,#0432FF,N.meningitidis
31,#0432FF,N.meningitidis
732,#0432FF,N.meningitidis
3941,#0432FF,N.meningitidis
28,#0432FF,N.meningitidis
731,#0432FF,N.meningitidis
2097,#0432FF,N.meningitidis
448,#0432FF,N.meningitidis
581,#0432FF,N.meningitidis
1458,#0432FF,N.meningitidis
2731,#0432FF,N.meningitidis
4273,#0432FF,N.meningitidis
1091,#0432FF,N.meningitidis
2063,#0432FF,N.meningitidis
1046,#0432FF,N.meningitidis
3879,#0432FF,N.meningitidis
719,#0432FF,N.meningitidis
725,#0432FF,N.meningitidis
2537,#0432FF,N.meningitidis
829,#0432FF,N.meningitidis
723,#0432FF,N.meningitidis
2,#0432FF,N.meningitidis
360,#0432FF,N.meningitidis
4454,#0432FF,N.meningitidis
1035,#0432FF,N.meningitidis
316,#0432FF,N.meningitidis
2744,#0432FF,N.meningitidis
3982,#0432FF,N.meningitidis
1565,#0432FF,N.meningitidis
1049,#0432FF,N.meningitidis
199,#0432FF,N.meningitidis
4432,#0432FF,N.meningitidis
2319,#0432FF,N.meningitidis
66,#0432FF,N.meningitidis
2654,#0432FF,N.meningitidis
922,#0432FF,N.meningitidis
2745,#0432FF,N.meningitidis
3559,#0432FF,N.meningitidis
257,#0432FF,N.meningitidis
2927,#0432FF,N.meningitidis
1459,#0432FF,N.meningitidis
3548,#0432FF,N.meningitidis
3663,#0432FF,N.meningitidis
3624,#0432FF,N.meningitidis
3800,#0432FF,N.meningitidis
3656,#0432FF,N.meningitidis
800,#0432FF,N.meningitidis
1794,#0432FF,N.meningitidis
3480,#0432FF,N.meningitidis
4510,#0432FF,N.meningitidis
2291,#0432FF,N.meningitidis
2743,#0432FF,N.meningitidis
584,#0432FF,N.meningitidis
3338,#0432FF,N.meningitidis
4452,#0432FF,N.meningitidis
690,#0432FF,N.meningitidis
865,#0432FF,N.meningitidis
980,#0432FF,N.meningitidis
5694,#0432FF,N.meningitidis
1163,#0432FF,N.meningitidis
416,#0432FF,N.meningitidis
568,#0432FF,N.meningitidis
3568,#0432FF,N.meningitidis
280,#0432FF,N.meningitidis
859,#0432FF,N.meningitidis
1440,#0432FF,N.meningitidis
1441,#0432FF,N.meningitidis
1782,#0432FF,N.meningitidis
3588,#0432FF,N.meningitidis
572,#0432FF,N.meningitidis
4299,#0432FF,N.meningitidis
3504,#0432FF,N.meningitidis
